source,category,subcategory,scope,text_en,text_zh,preview,extra_id
gwliang,clothes,default,normal,impossible bodysuit,人体彩绘般的紧身衣,,
gwliang,clothes,default,normal,impossible dress,不切实际的连衣裙,,
gwliang,clothes,default,normal,jacket,夹克,,
gwliang,clothes,default,normal,japanese clothes,和服,,
gwliang,clothes,default,normal,japanese_clothes,和服,,
gwliang,clothes,default,normal,kimono,和服,,
gwliang,clothes,default,normal,kimono skirt,和服裙,,
gwliang,clothes,default,normal,kindergarten uniform,幼儿园制服,,
gwliang,clothes,default,normal,lace,花边,,
gwliang,clothes,default,normal,lace-trimmed dress,蕾丝连衣裙,,
gwliang,clothes,default,normal,latex,胶衣,,
gwliang,clothes,default,normal,latex dress,乳胶裙,,
gwliang,clothes,default,normal,layered bikini,分层比基尼,,
gwliang,clothes,default,normal,layered dress,分层连衣裙,,
gwliang,clothes,default,normal,layered skirt,分层式半身裙,,
gwliang,clothes,default,normal,leotard,體操服,,
gwliang,clothes,default,normal,letterman jacket,棒球服,,
gwliang,clothes,default,normal,living clothes,活体衣服,,
gwliang,clothes,default,normal,lolita fashion,洛丽塔风格,,
gwliang,clothes,default,normal,lolita_fashion,洛丽塔风格,,
gwliang,clothes,default,normal,long dress,长裙,,
gwliang,clothes,default,normal,loungewear,休闲服,,
gwliang,clothes,default,normal,lowleg bikini,低腰比基尼,,
gwliang,clothes,default,normal,maid bikini,女仆比基尼,,
gwliang,clothes,default,normal,meiji schoolgirl uniform,明治年间女学生制服,,
gwliang,clothes,default,normal,mermaid dress,鱼尾裙,,
gwliang,clothes,default,normal,mesh,网眼上衣,,
gwliang,clothes,default,normal,micro bikini,迷你比基尼,,
gwliang,clothes,default,normal,microskirt,超短裙,,
gwliang,clothes,default,normal,military uniform,军服,,
gwliang,clothes,default,normal,miniskirt,迷你裙,,
gwliang,clothes,default,normal,multi-strapped bikini,细带款比基尼,,
gwliang,clothes,default,normal,multicolored dress,多色连衣裙,,
gwliang,clothes,default,normal,negligee,晨衣,,
gwliang,clothes,default,normal,nightgown,睡衣,,
gwliang,clothes,default,normal,obi,衣带(和服用),,
gwliang,clothes,default,normal,off-shoulder dress,露肩连衣裙,,
gwliang,clothes,default,normal,off_shoulder,露单肩,,
gwliang,clothes,default,normal,one-piece swimsuit,连体泳衣,,
gwliang,clothes,default,normal,open kimono,敞开的和服,,
gwliang,clothes,default,normal,orange dress,橙色连衣裙,,
gwliang,clothes,default,normal,organza lace,透明硬纱/蕾丝花边,,
gwliang,clothes,default,normal,pajamas,睡衣,,
gwliang,clothes,default,normal,pencil dress,铅笔裙,,
gwliang,clothes,default,normal,pencil skirt,短铅笔裙,,
gwliang,clothes,default,normal,pettiskirt,蓬蓬裙,,
gwliang,clothes,default,normal,pinafore dress,背心裙/无袖连衣裙,,
gwliang,clothes,default,normal,pink dress,粉连衣裙,,
gwliang,clothes,default,normal,pink lucency full dress,礼服,,
gwliang,clothes,default,normal,pinstripe dress,细条纹连衣裙,,
gwliang,clothes,default,normal,plaid dress,格子连衣裙,,
gwliang,clothes,default,normal,plaid skirt,格子呢短裙,,
gwliang,clothes,default,normal,playboy bunny leotard,兔女郎连身衣,,
gwliang,clothes,default,normal,pleated dress,百褶连衣裙,,
gwliang,clothes,default,normal,pleated_skirt,百褶裙,,
gwliang,clothes,default,normal,police uniform,警服,,
gwliang,clothes,default,normal,polka dot,点状花纹,,
gwliang,clothes,default,normal,polka dot dress,圆点花纹连衣裙,,
gwliang,clothes,default,normal,polka_dot,点状花纹的,,
gwliang,clothes,default,normal,print dress,印花裙子,,
gwliang,clothes,default,normal,purple dress,紫连衣裙,,
gwliang,clothes,default,normal,red dress,红连衣裙,,
gwliang,clothes,default,normal,revealing dress,礼服长裙,,
gwliang,clothes,default,normal,reverse bunnysuit,逆兔女郎,,
gwliang,clothes,default,normal,ribbed dress,罗纹连衣裙,,
gwliang,clothes,default,normal,ribbed sweater,罗纹毛衣,,
gwliang,clothes,default,normal,ribbon-trimmed dress,色带装饰的连衣裙,,
gwliang,clothes,default,normal,robe,长袍,,
gwliang,clothes,default,normal,sailor,水手服,,
gwliang,clothes,default,normal,sailor bikini,水手服款比基尼,,
gwliang,clothes,default,normal,sailor senshi uniform,美少女战士制服,,
gwliang,clothes,default,normal,sailor shirt,水手服,,
gwliang,clothes,default,normal,sailor suite,水手服,,
gwliang,clothes,default,normal,santa,圣诞装,,
gwliang,clothes,default,normal,santa costume,圣诞老人服装,,
gwliang,clothes,default,normal,santa dress,圣诞老人风格的裙子,,
gwliang,clothes,default,normal,school swimsuit,学校泳衣,,
gwliang,clothes,default,normal,school uniform,学校制服,,
gwliang,clothes,default,normal,see-through,透明装,,
gwliang,clothes,default,normal,see-through dress,透明连衣裙,,
gwliang,clothes,default,normal,seifuku,日本学生服,,
gwliang,clothes,default,normal,sepia dress,红棕色连衣裙,,
gwliang,clothes,default,normal,serafuku,水手服,,
gwliang,clothes,default,normal,sheath dress,包臀裙,,
gwliang,clothes,default,normal,shell bikini,贝壳比基尼,,
gwliang,clothes,default,normal,shirt,衬衫,,
gwliang,clothes,default,normal,short dress,短裙,,
gwliang,clothes,default,normal,short kimono,短下摆和服,,
gwliang,clothes,default,normal,short shorts,热裤,,
gwliang,clothes,default,normal,shorts,短裤,,
gwliang,clothes,default,normal,shorts under skirt,水手服,,
gwliang,clothes,default,normal,side - tie bikini bottom,侧边系带比基尼下装,,
gwliang,clothes,default,normal,side slit,侧开叉,,
gwliang,clothes,default,normal,side-tie bikini,系带式比基尼,,
gwliang,clothes,default,normal,side-tie_bikini,系带式比基尼,,
gwliang,clothes,default,normal,skirt,裙子,,
gwliang,clothes,default,normal,skirt basket,裙子篮兜,,
gwliang,clothes,default,normal,sleeveless dress,无袖连衣裙,,
gwliang,clothes,default,normal,sleeveless shirt,无袖上衣,,
gwliang,clothes,default,normal,sling bikini,吊索比基尼,,
gwliang,clothes,default,normal,slingshot swimsuit,弹弓泳衣/吊带泳衣/V字泳衣,,
gwliang,clothes,default,normal,sports bikini,运动比基尼,,
gwliang,clothes,default,normal,sportswear,运动服,,
gwliang,clothes,default,normal,stile uniform,女侍从的制服,,
gwliang,clothes,default,normal,straitjacket,拘束服,,
gwliang,clothes,default,normal,strapless bikini,无肩带比基尼,,
gwliang,clothes,default,normal,strapless dress,无肩带连衣裙,,
gwliang,clothes,default,normal,striped,横条花纹的,,
gwliang,clothes,default,normal,striped dress,条纹连衣裙,,
gwliang,clothes,default,normal,suit,西装,,
gwliang,clothes,default,normal,suit ,西装,,
gwliang,clothes,default,normal,summer_dress,夏日长裙,,
gwliang,clothes,default,normal,sundress,太阳裙/背心裙,,
gwliang,clothes,default,normal,suspender skirt,吊带裙,,
gwliang,clothes,default,normal,sweater dress,毛衣裙,,
gwliang,clothes,default,normal,sweater jacket,毛衣夹克,,
gwliang,clothes,default,normal,swimsuit,泳装,,
gwliang,clothes,default,normal,tank_top,女用背心,,
gwliang,clothes,default,normal,tartan,格子花纹,,
gwliang,clothes,default,normal,taut dress,绷紧的连衣裙,,
gwliang,clothes,default,normal,tennis dress,网球连衣裙,,
gwliang,clothes,default,normal,thong bikini,丁字式比基尼,,
gwliang,clothes,default,normal,torn clothes,破烂衣服,,
gwliang,clothes,default,normal,torn dress,撕破的连衣裙,,
gwliang,clothes,default,normal,trapeze dress,梯形连衣裙,,
gwliang,clothes,default,normal,tube dress,抹胸连衣裙,,
gwliang,clothes,default,normal,tutu,芭蕾舞裙,,
gwliang,clothes,default,normal,two-tone dress,双色连衣裙,,
gwliang,clothes,default,normal,uchikake,白无垢/日式嫁衣,,
gwliang,clothes,default,normal,uniform,制服,,
gwliang,clothes,default,normal,untied bikini,解开的比基尼,,
gwliang,clothes,default,normal,varia suit,强化服,,
gwliang,clothes,default,normal,vertical-striped dress,垂直条纹连衣裙,,
gwliang,clothes,default,normal,vietnamese dress,越南连衣裙,,
gwliang,clothes,default,normal,virgin killer outfit,处男杀手服,,
gwliang,clothes,default,normal,volleyball uniform,排球服,,
gwliang,clothes,default,normal,waist apron,腰围裙,,
gwliang,clothes,default,normal,wedding dress,婚纱,,
gwliang,clothes,default,normal,wedding_dress,婚纱,,
gwliang,clothes,default,normal,western,西部风格,,
gwliang,clothes,default,normal,wet dress,潮湿的衣服,,
gwliang,clothes,default,normal,white bloomers,白色灯笼裤,,
gwliang,clothes,default,normal,white dress,白色连衣裙,,
gwliang,clothes,default,normal,whitedress,白色连衣裙,,
gwliang,clothes,default,normal,yellow dress,黄色连衣裙,,
gwliang,clothes,default,normal,yukata,浴衣,,
gwliang,clothes,脖子,normal,adjusting collar,调整领子,,
gwliang,clothes,脖子,normal,amulet,护身符,,
gwliang,clothes,脖子,normal,animal collar,动物项圈,,
gwliang,clothes,脖子,normal,aqua neckwear,水色领带,,
gwliang,clothes,脖子,normal,ascot,领巾状领带,,
gwliang,clothes,脖子,normal,black neckwear,黑色领带,,
gwliang,clothes,脖子,normal,blue neckwear,蓝色领带,,
gwliang,clothes,脖子,normal,bolo tie,细绳装饰性领带,,
gwliang,clothes,脖子,normal,bowtie,蝴蝶领结,,
gwliang,clothes,脖子,normal,brown neckwear,棕色领带,,
gwliang,clothes,脖子,normal,chain necklace,项链,,
gwliang,clothes,脖子,normal,checkered neckwear,格子领口,,
gwliang,clothes,脖子,normal,choker,项圈,,
gwliang,clothes,脖子,normal,collar,项圈,,
gwliang,clothes,脖子,normal,collar grab,抓住衣领,,
gwliang,clothes,脖子,normal,collar tug,调整衣领,,
gwliang,clothes,脖子,normal,cross tie,交叉领带,,
gwliang,clothes,脖子,normal,detached collar,假领,,
gwliang,clothes,脖子,normal,dog collar,狗项圈,,
gwliang,clothes,脖子,normal,feather boa,羽毛围巾,,
gwliang,clothes,脖子,normal,flower necklace,花项链,,
gwliang,clothes,脖子,normal,friendship charm,友情护身符,,
gwliang,clothes,脖子,normal,fur collar,毛领,,
gwliang,clothes,脖子,normal,goggles around neck,护目镜在脖子上,,
gwliang,clothes,脖子,normal,green neckwear,绿色领带,,
gwliang,clothes,脖子,normal,grey neckwear,灰色领带,,
gwliang,clothes,脖子,normal,halterneck,绕颈系带,,
gwliang,clothes,脖子,normal,headphones around neck,脖子上挂耳机,,
gwliang,clothes,脖子,normal,heart choker,心形项圈,,
gwliang,clothes,脖子,normal,high collar,高领,,
gwliang,clothes,脖子,normal,jabot,饰边,,
gwliang,clothes,脖子,normal,lanyard,工牌挂绳,,
gwliang,clothes,脖子,normal,lei,夏威夷花环,,
gwliang,clothes,脖子,normal,locket,盒式项链坠,,
gwliang,clothes,脖子,normal,magatama,勾玉,,
gwliang,clothes,脖子,normal,metal collar,金属项圈,,
gwliang,clothes,脖子,normal,neck bell,颈铃,,
gwliang,clothes,脖子,normal,neck ribbon,颈部系着缎带,,
gwliang,clothes,脖子,normal,neck ring,颈环,,
gwliang,clothes,脖子,normal,neck ruff,波浪褶边的领子,,
gwliang,clothes,脖子,normal,neckerchief,领巾,,
gwliang,clothes,脖子,normal,necklace,项链,,
gwliang,clothes,脖子,normal,necktie,领带,,
gwliang,clothes,脖子,normal,necktie between breasts,领带贴(夹)在乳沟里,,
gwliang,clothes,脖子,normal,necktie on head,头带,,
gwliang,clothes,脖子,normal,necktie removed,取下领带,,
gwliang,clothes,脖子,normal,open collar,开领,,
gwliang,clothes,脖子,normal,orange neckwear,橙色领带,,
gwliang,clothes,脖子,normal,pearl necklace,珍珠项链,,
gwliang,clothes,脖子,normal,pendant,吊坠,,
gwliang,clothes,脖子,normal,pentacle,五芒星,,
gwliang,clothes,脖子,normal,pet cone,伊丽莎白圈,,
gwliang,clothes,脖子,normal,pink neckwear,粉色领带,,
gwliang,clothes,脖子,normal,plaid neckwear,格子衣领,,
gwliang,clothes,脖子,normal,plunging neckline,深领,,
gwliang,clothes,脖子,normal,popped collar,竖起来的衣领,,
gwliang,clothes,脖子,normal,purple neckwear,紫色领带,,
gwliang,clothes,脖子,normal,red neckwear,红色领带,,
gwliang,clothes,脖子,normal,ribbon choker,颈带,,
gwliang,clothes,脖子,normal,scarf,围巾,,
gwliang,clothes,脖子,normal,sleeveless turtleneck,无袖高领毛衣,,
gwliang,clothes,脖子,normal,spiked collar,带钉项圈,,
gwliang,clothes,脖子,normal,stole,脖子后挂的彩色布带,,
gwliang,clothes,脖子,normal,striped neckwear,条纹衣领,,
gwliang,clothes,脖子,normal,turtleneck,高领套头衫,,
gwliang,clothes,脖子,normal,v-neck,V领,,
gwliang,clothes,脖子,normal,white neckwear,白色领带,,
gwliang,clothes,脖子,normal,wing collar,翼领,,
gwliang,clothes,脖子,normal,yellow neckwear,黄色领带,,
gwliang,clothes,default,r18,bra ,胸罩,,
gwliang,clothes,default,r18,bustier,胸衣,,
gwliang,clothes,default,r18,chemise,吊带胸衣,,
gwliang,clothes,default,r18,frilled bra ,褶边文胸,,
gwliang,clothes,default,r18,fundoshi,日式丁字裤,,
gwliang,clothes,default,r18,lingerie,女用贴身内衣裤,,
gwliang,clothes,default,r18,lowleg_panties/low_leg_panties,低腰式内裤,,
gwliang,clothes,default,r18,naked apron,裸体围裙,,
gwliang,clothes,default,r18,naked overalls,裸体工作服,,
gwliang,clothes,default,r18,naked ribbon,裸体丝带,,
gwliang,clothes,default,r18,no bra,没胸罩,,
gwliang,clothes,default,r18,no_panties,没内裤,,
gwliang,clothes,default,r18,nude,裸体的,,
gwliang,clothes,default,r18,panties,内裤（前加颜色）,,
gwliang,clothes,default,r18,sarashi,缠胸布,,
gwliang,clothes,default,r18,sexy lingerie,情趣内衣,,
gwliang,clothes,default,r18,side-tie_panties,侧系带内裤,,
gwliang,clothes,default,r18,string_panties,高腰内裤,,
gwliang,clothes,default,r18,striped_panties,条纹内裤,,
gwliang,clothes,default,r18,thong,丁字裤,,
gwliang,clothes,default,r18,transparent underwear,透明内衣,,
gwliang,clothes,default,r18,underwear,内衣,,
gwliang,clothes,default,r18,victorian,褶边文胸,,
gwliang,decor,default,normal,halo,光环,,
gwliang,decor,default,normal,arm strap, 臂带,,
gwliang,decor,default,normal,armband,臂章,,
gwliang,decor,default,normal,armlet,臂环,,
gwliang,decor,default,normal,backpack,双肩包,,
gwliang,decor,default,normal,bandaid,创可贴,,
gwliang,decor,default,normal,bandaid hair ornament,创可贴,,
gwliang,decor,default,normal,bell,铃铛,,
gwliang,decor,default,normal,beret,贝雷帽,,
gwliang,decor,default,normal,black blindfold,黑色眼罩,,
gwliang,decor,default,normal,black choker ,颈部饰品,,
gwliang,decor,default,normal,bow,服装饰品/头部饰品,,
gwliang,decor,default,normal,bowtie,蝴蝶结,,
gwliang,decor,default,normal,bracelet,手镯,,
gwliang,decor,default,normal,cane,手杖,,
gwliang,decor,default,normal,chains,锁链,,
gwliang,decor,default,normal,collar, 项圈,,
gwliang,decor,default,normal,cone hair bun, 锥形发髻,,
gwliang,decor,default,normal,cross necklace,十字架,,
gwliang,decor,default,normal,cuffs,手铐,,
gwliang,decor,default,normal,demon horns,恶魔角,,
gwliang,decor,default,normal,double bun,双发髻,,
gwliang,decor,default,normal,earrings,耳环,,
gwliang,decor,default,normal,elbow gloves ,肘部手套,,
gwliang,decor,default,normal,eyepatch,眼罩(独眼),,
gwliang,decor,default,normal,fingerless gloves, 五指手套,,
gwliang,decor,default,normal,fingerless_gloves,手镯,,
gwliang,decor,default,normal,flower ribbon,花丝带,,
gwliang,decor,default,normal,glasses,眼镜,,
gwliang,decor,default,normal,gloves,手套,,
gwliang,decor,default,normal,goggles,风镜,,
gwliang,decor,default,normal,hair bun, 发包,,
